Post_ID,Post_Code,Owner_ID,Likes,Time_Stamp,Tags,Caption
2273636986266153703,B-NlMrylXLn,6493673,6,1585258783,"['#atnobo', '#atnobo2019', '#at2020thruhike', '#atnobo2020']",Work via teleconference is over for the day! I’d rather be hiking. #atnobo #atnobo2019 #at2020thruhike #atnobo2020
2273373062698550361,B-MpMF0FsRZ,2187843095,356,1585227209,"['#Appalachiantrail', '#at2019', '#appalachiantrail2019', '#whysoserious', '#whiteblazes', '#hikertrash', '#hikertrashlife', '#womenwhohike', '#hikeyourownhike', '#hikelikeagirl', '#trektheat', '#atnobo2019', '#choosejoy', '#choosemountains', '#thruhike', '#radgirlslife', '#attitudeofgratitude', '#backpacking', '#exploremore', '#getoutside', '#pandemic', '#cheeksonpeaks']","Embrace the silliness! This one time Platypus and I still had 17 miles to go at 3 pm bc there was sunshine and a lake and friends and oranges and ultimately we are meant to enjoy life so we took our clothes off and followed the red carpet of leaves up north over the trail- that-became-a-river and let the wind kiss our booties and giggled our way past the shelter through the magical dusky Maine woods. Our sole mission: AYCE pancakes.<br><br>The world has gotten super stressful (I get it, pandemic) but I miss when everybody had a made up name and news traveled slowly and people were kind and not scared. Chaos is a constant and we can ride out this crazy wave together so spread love not fear (or Covid 😬), wash your hands, have faith, and be a little goofy.<br><br>Photo credz @thehikingplattypus <br>#Appalachiantrail #at2019 #appalachiantrail2019 #whysoserious #whiteblazes #hikertrash #hikertrashlife #womenwhohike #hikeyourownhike #hikelikeagirl #trektheat #atnobo2019 #choosejoy #choosemountains #thruhike #radgirlslife #attitudeofgratitude #backpacking #exploremore #getoutside #pandemic #cheeksonpeaks"
2270708297778063662,B-DLSqFl-ku,8481970770,154,1584909544,"['#clingmansdome', '#appalachiantrail', '#timehop', '#atnobo2020', '#atnobo2019', '#appalachiantrail2020', '#appalachiantrail2019', '#At2019', '#at2020']",A year ago today!  One of our favorite pictures of the entire trail!<br><br>#clingmansdome #appalachiantrail #timehop #atnobo2020 #atnobo2019 #appalachiantrail2020 #appalachiantrail2019 #At2019<br>#at2020
2266345854416327549,B9zrYwGqhN9,10352112610,115,1584389500,"['#weloveadventure', '#longtrail', '#longtrail2019', '#appalachiantrail', '#appalachiantrail2019', '#tramily', '#hikkingculture', '#adventure', '#backpacking', '#backpacker', '#thruhike', '#womenwhohike', '#womenwhoexplore', '#outdoorwomen', '#at2019', '#atnobo2019', '#thetrek', '#outdoor', '#keepexploring', '#untrekunefille', '#hikertrash', '#appalachianhikers', '#atclassof2019', '#atthruhike', '#trektheAT']","Exactly one year ago I started my thru-hike of the Appalachian Trail. 2,200 miles from Georgia to Maine, what an achievement!<br><br>1 year since I left for the greatest adventure of my life that has changed me for the best! I learned how strong I really am and how far I can push myself in every situation.<br><br>I made some amazing friends with whom I will be able to share stories with for a long time.<br><br>Best of luck to all the 2020 hikers! Take your time and don’t forget to take pictures of the people you meet on the way to Kathadin! 🍃  #weloveadventure #longtrail #longtrail2019 #appalachiantrail #appalachiantrail2019 #tramily #hikkingculture #adventure #backpacking #backpacker #thruhike #womenwhohike #womenwhoexplore #outdoorwomen<br>#at2019 #atnobo2019 #thetrek #outdoor #keepexploring #untrekunefille #hikertrash #appalachianhikers #atclassof2019 #atthruhike #trektheAT"
2252166369659660863,B9BTWF2pSo_,9971332098,223,1582699174,"['#appalachiantrail', '#atnobo2019', '#at2020', '#thruhikers', '#longdistancehiking']","It feels, at times, like the Appalachian Trail was a dream. As the memories fade from the mind, we find ourselves reminiscing with each other, combing through old images, and reaching out to friends made along the way so as not to forget what a wonderful adventure we had and the wisdom we took from our walk in the woods. While nothing compares to the actual experience of living it, it has been awesome to watch as this next crop of hopeful hikers embarks from the arch at Amicalola Falls in Georgia, many not understanding how much this experience will enrich their lives. We are so excited (and yes, jealous) of their respective journeys through forests, fields, and self.<br><br>And as we discuss how grateful we are for the opportunity to walk through this magnificent country of ours, we are reminded that choosing to do so opened our eyes to the shared experience of being human. The trail taught us to forego judgement, embrace each other, live with love, and to lead with curiosity rather than caution.<br><br>This sentiment - dangerously underrepresented in most of what we see and hear nowadays - is captured eloquently (of course) in a few stanzas of Maya Angelou's poem, Human Family:<br><br>I note the obvious differences<br>between each sort and type,<br>but we are more alike, my friends,<br>than we are unalike.<br><br>We are more alike, my friends,<br>than we are unalike.<br><br>We are more alike, my friends,<br>than we are unalike.<br><br>Good luck to the AT class of 2020! We hope your faith in humanity is restored in the ways that ours was.<br><br>#appalachiantrail #atnobo2019 #at2020 #thruhikers #longdistancehiking"
2251278759218238421,B8-JhqNldPV,9214722817,91,1582593363,"['#django', '#hikertrash', '#atnobo2019', '#at2019', '#skylinetothesea', '#santacruzmountains', '#getoutside', '#mywilderness', '#whiteblaze']",I’m missing it more than ever today. Probably why I booked an overnighter in the Santa Cruz Mountains. <br>#django_on_the_trail #hikertrash #atnobo2019 #at2019 #skylinetothesea #santacruzmountains #getoutside #mywilderness #whiteblaze
2248142209285410876,B8zAW2dBNA8,6483197,78,1582219762,"['#at2020', '#atnobo2020', '#appalachiantrail2020', '#at2019', '#atnobo2019', '#appalachiantrail2019', '#appalachiantrail', '#hotspringsnc', '#hikershike', '#hikertrash', '#optoutside']","One of my favorite things about being on trail is spending time with the itty bitty creatures. Sometimes the 5 minutes I take to watch a snail cross my path are my favorite moments of the day. The big, mountainous landscapes are rewarding at the end of of a hard climb, but these tiny views are special too. 🖤🐌<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>.<br>#at2020 #atnobo2020 #appalachiantrail2020 #at2019 #atnobo2019 #appalachiantrail2019 #appalachiantrail #hotspringsnc #hikershike #hikertrash #optoutside"
2235963884255108397,B8HvU5boN0t,332838382,113,1580767687,"['#tramily', '#appalachiantrail', '#atnobo2019', '#nobo', '#happiness', '#friends', '#international', '#faith', '#humanity', '#community', '#strangersbecomefriends', '#onsie', '#cookiemonster', '#unicorn', '#penguin', '#wolf', '#kangoroo', '#minions', '#carebears', '#love', '#adventure', '#outdoors', '#katahdin']","Clearly one of the best days of my life was stepping onto the Appalachian Trail, meeting incredible people and sharing this adventure with Pops who became an even cooler dad. We learned so much and gained back trust in peoples humanity. It’s beautiful and frightening at once. Being connected with most of the people we’ve met after 5 month off trail I hope it’ll last forever and there will always be this awesome community that has our back like we have theirs.<br>Cheers, happy hiking 🥾 <br>Ding Dong AT2019 <br>@hikingthrupodcast @hikeryearbook @appalachian.trail @appalachiantrail @thetrek.co <br>#tramily #appalachiantrail #atnobo2019 #nobo #happiness #friends #international #faith #humanity #community #strangersbecomefriends #onsie #cookiemonster#unicorn #penguin #wolf #kangoroo #minions #carebears #love#adventure #outdoors#katahdin"
2223714869982966770,B7cOOR7FrPy,11639568889,53,1579307491,"['#AppalachianTrail', '#ThruHiker', '#ATTrail', '#ATNOBO2019', '#WomenOnTheAT', '#WomenOfHiking', '#WomenWhoHike', '#ATC', '#PaperMakesItOfficial', '#CaptainObvious', '#Obstacles', '#Hurt', '#Strength']",AT fam.... its official! I can't wait to see what other adventures life has planned for me! #AppalachianTrail #ThruHiker #ATTrail #ATNOBO2019 #WomenOnTheAT #WomenOfHiking #WomenWhoHike #ATC #PaperMakesItOfficial #CaptainObvious #Obstacles #Hurt #Strength
2215044854115009346,B69a48bFQNC,4795383263,89,1578273945,"['#atnobo2019', '#thruhiking', '#thruhike', '#appalachiantrail', '#hikertrash', '#hiking', '#tiegoestotherunner', '#traildays', '#traildays2020']","AT Class of 2019 hiker reunion in Philadelphia.  This is currently my favorite picture.  Full of a bunch of wonderful inspiring people. This group collectively hiked almost 30,000 miles on the Appalachian Trail this past year....and pretty much all together at one point or another.  See you at trail days everyone!!! #atnobo2019 #thruhiking #thruhike #appalachiantrail #hikertrash #hiking #tiegoestotherunner #traildays #traildays2020"
2210738898959070793,B6uH1DLl_ZJ,11639568889,39,1577760635,"['#TramilyLove', '#ATPuzzle', '#AppalachianTrail', '#AppalachianTrail2019', '#ThruHiker', '#ATTrail', '#ATNOBO2019', '#WomenOnTheAT', '#WomenOfHiking', '#WomenWhoHike', '#FitCrew', '#BacardiSquad']","3 months ago I summited Katadhin completing my thru hike of the Appalachian Trail. I love being around family, living in a new place and starting a new job... but man do I miss my tramily! Love all you guys! Thanks for the great memories! #TramilyLove #ATPuzzle #AppalachianTrail #AppalachianTrail2019 #ThruHiker #ATTrail #ATNOBO2019 #WomenOnTheAT #WomenOfHiking #WomenWhoHike #FitCrew #BacardiSquad"
2208405744428373232,B6l1VLsldTw,8126764409,227,1577482501,"['#topnine2019', '#harlemvalley', '#hikerportrait', '#pawlingny', '#hudsonvalley', '#athikers', '#atclassof2019', '#whiteblaze', '#hikertrash', '#hikers', '#hiketheat', '#at2019', '#atthruhike', '#atsobo2019', '#atnobo2019', '#nynjtc', '#atsobo2019', '#appalachiantrail', '#nobo', '#sobo', '#appalachiantrail2019', '#hiketheat', '#trailmagic', '#appalachianhikers', '#hikeyourhike', '#thetrek', '#trektheat', '#makeportraitsnotwar']",What an awesome year we had meeting and photographing over 200 Appalachian Trail Hikers!! We met people from around the world and we are thankful that we could provide just a little extra magic to those we met.  We can’t wait for the 2020 hiking season to start! <br>#topnine2019 #harlemvalley #hikerportrait .<br>.<br>.<br>.<br>#pawlingny #hudsonvalley #athikers #atclassof2019 #whiteblaze #hikertrash #hikers #hiketheat #at2019 #atthruhike #atsobo2019 #atnobo2019 #nynjtc #atsobo2019 #appalachiantrail #nobo #sobo #appalachiantrail2019 #hiketheat #trailmagic #appalachianhikers #hikeyourhike #thetrek #trektheat #makeportraitsnotwar
2203089061127942705,B6S8dQhFHIx,6493673,42,1576848703,"['#AT', '#ATnobo2019', '#at2019thruhike', '#at2019']","My trail family this past summer. I didn’t get to spend near enough time with them, but they made a lasting impact on me. @ruthardt4adventure @mattumberto #AT #ATnobo2019 #at2019thruhike #at2019"
2200545531777026663,B6J6ICNpIpn,570153394,26,1576545764,"['#appalachiantrail2019', '#atnobo2019', '#hike', '#hiking', '#thruhike', '#womenwhohike']","I have been going through my footage of the Appalachian Trail to put together a short video about my hike and found this.  I still remember half way up Albert Mountain saying,  well the only way out of this is forward.  Fuck. <br>I remember Feeling every ounce of my 40lb pack,  concentrating on my footing, throwing my poles up the rocks because they are useless in rock scrambling.  all I could think about was getting to the top. <br>Don’t look back. <br>I also remember the feeling of almost slipping. Falling.  Almost. <br>I also remember the feeling when I reached the top, turned around and was never more proud of myself because I had just hiked the first 100 miles of the A.T.. #appalachiantrail2019 #atnobo2019 #hike #hiking #thruhike #womenwhohike"
2199908275121853948,B6HpOutFJX8,1787498780,22,1576469524,"['#appalachiantrail', '#thruhiker', '#atnobo2019', '#hikertrash']","Haven't posted on my personal account in forever, the hike of the Appalachian trail was amazing. Im now certified hiker trash. Best six month of my life. Hiked thru fourteen states and saw some  of the best views around. #appalachiantrail #thruhiker #atnobo2019 #hikertrash"
2196904673050671251,B58-SkSlLiT,7688306147,18,1576111467,"['#appalachiantrailclassof2020', '#atthruhike2020', '#atnobo2020', '#atnobo2019', '#appalachiantrailclassof2019', '#atthruhike2019']",80 days! #appalachiantrailclassof2020 #atthruhike2020 #atnobo2020 #atnobo2019 #appalachiantrailclassof2019 #atthruhike2019
2193658334838964385,B5xcKIOpsCh,226750267,27,1575724473,"['#appalachiantrail', '#thruhiker', '#mysteryplant', '#hiketheat', '#allwomenalltrails', '#posttraildepression', '#atnobo2019', '#optoutside', '#queerhikers', '#queertravelblog']","Anyone recognize this plant from Tennessee/North Carolina/Virginia? Word of advice: do not eat it, even if a strange man tells you to! <br>I have recently returned to my pile of unfinished blog posts from the trail, and the first one took me right back to probably the scariest moment on the whole AT when we mistook this plant for a ramp. I have never been so sick in my life and I can tell you it's not fun to realize you've eaten a potentially poisonous plant when you're stranded in the middle of nowhere in the mountains. And still now I'd do anything to be back on the trail!<br><br>Click blog link in bio to read the full story.<br><br>#appalachiantrail #thruhiker #mysteryplant #hiketheat #allwomenalltrails #posttraildepression  #atnobo2019 #optoutside #queerhikers #queertravelblog"
2189307958890851395,B5h-_05n-xD,176654875,173,1575205868,"['#hikertrash', '#hiketheat', '#withguthook', '#roanhighlands', '#roan', '#atnobo2019', '#nobo', '#appalachiantrail', '#thruhike', '#hike', '#virginia', '#guthookguides', '#virginiaisforhikers', '#hikeva', '#thruhiking', '#blackandwhite', '#nature', '#neature', '#thruhike2019', '#hikeva', '#appalachaintrail2019', '#hikeyourownhike', '#atstrong', '#at2019', '#hellyeahbrother', '#whiteblaze', '#appalachianmountains', '#appalachian', '#hiking', '#becare', '#atc']","Everything Is Just a Mess ~ The Brook & The Bluff <br>Roan Highlands had to be one of my favorite sections on trail. I loved the wind and rolling mountains. The air moving through the grass was mesmerizing. I couldn’t have asked for a better day to cross the 500 mile mark with @diva.d.on.the.at and Wind. I remember dancing at the top of the first bald with @kpoptriple6, Princess, and consuming a bunch of KitKats that stray dog received in a package from his pops. Miss these chocolate mountain top celebrations. 👽 <br>PC- @diva.d.on.the.at <br>#hikertrash #hiketheat #withguthook #roanhighlands #roan #atnobo2019 #nobo #appalachiantrail #thruhike #hike #virginia #guthookguides #virginiaisforhikers #hikeva #thruhiking #blackandwhite #nature #neature #thruhike2019 #hikeva #appalachaintrail2019 #hikeyourownhike #atstrong #at2019 #hellyeahbrother #whiteblaze  #appalachianmountains #appalachian_explorers #hiking #becare #atc"
2184989674158514073,B5SpIg2HV-Z,176654875,57,1574691088,"['#rutland', '#vermont', '#atnobo2019', '#hiketheat', '#yellowdelicafe', '#cult', '#yellowdelihikerhostel', '#hikeyourownhike', '#yellowdeliofrutland', '#thruhiking', '#hellyeahbrother', '#hikertrash', '#rutlandvt', '#hikevt', '#greenmountains', '#hike', '#appalachiantrail', '#hostel', '#appalachianmountains', '#ultimatefreedom', '#thruhike2019', '#beer', '#hiker', '#atstrong', '#yellowdeli', '#at2019', '#yellowdelivt']","We Don’t Know ~ Beaches <br>Storm Daddy + Slingshot in Rutland, VT.  Miss this town, the deli, parking garage sunsets, the beer, and the smelly hikers 🍻<br><br>#rutland #vermont #atnobo2019 #hiketheat #yellowdelicafe #cult #yellowdelihikerhostel #hikeyourownhike #yellowdeliofrutland #thruhiking #hellyeahbrother #hikertrash #rutlandvt #hikevt #greenmountains #hike #appalachiantrail #hostel #appalachianmountains #ultimatefreedom #thruhike2019 #beer #hiker #atstrong #yellowdeli  #at2019 #yellowdelivt"
2184232020352027418,B5P83MwHcsa,176654875,106,1574600769,"['#atnobo2019', '#appalachiantrail', '#hiketheat', '#hikeyourownhike', '#hikertrash', '#atthruhike2019', '#indianapolis', '#hikershike', '#thruhiker', '#puffyjacket', '#whyamiinindiana', '#hike', '#appalachianmountains', '#takemeback', '#atstrong']","Hey Jo ~ The Districts <br>Anyone else still living in hiking gear? I use my headlamp at night when I need to walk through the house. Fanny pack - all day, everyday. Tevas when it’s not super cold. I use my MSR PocketRocket 2 stove when I need water for oatmeal, tea, or to reheat something - so essentially everyday. I found myself extremely impatient when trying I use my electric stove top to boil water because on trail it took only a minute or so, rather than ten. I continue to think in “what ifs” - “what if it rains today” “what if my phone dies” so I act on them and carry my rain jacket because my puffy is down. I bring the portable charger. I accidentally call close friends by my tramily’s trail names. On the very short hike I’ve done, I had the urge to fully pack up everything. Make sure I had my sawyer, food, and water. Weird to be back here y’all, hahaha. <br>#atnobo2019 #appalachiantrail #hiketheat #hikeyourownhike #hikertrash #atthruhike2019 #indianapolis #hikershike #thruhiker #puffyjacket #whyamiinindiana #hike #appalachianmountains #takemeback #atstrong"
2182508877040714211,B5J1EKfJgHj,12739081107,15,1574395354,"['#appalachiantrail', '#thruhiker', '#atnobo2019', '#hikertrash', '#privysmatter', '#stealthcamping']","One of our favorite stealth camps, a nice little beach with  a privy near. #appalachiantrail #thruhiker #atnobo2019 #hikertrash #privysmatter #stealthcamping"
2182506533272119616,B5J0iDrp2lA,12739081107,16,1574395074,"['#appalachiantrail', '#thruhiker', '#atnobo2019', '#thatviewtho', '#hikertrash']",All the luck in the world to find someone to take your pictures at times. #appalachiantrail #thruhiker #atnobo2019 #thatviewtho #hikertrash
2182503590313486059,B5Jz3O1pmbr,12739081107,17,1574394724,"['#appalachiantrail', '#thruhiker', '#atnobo2019', '#hikertrash']",I had just gotten back on trail from my knee injury and was happy be back at it. #appalachiantrail #thruhiker #atnobo2019 #hikertrash
2182473484169782901,B5JtBITpiZ1,12739081107,44,1574391135,"['#appalachiantrail', '#thruhiker', '#atnobo2019', '#hikertrash']",Im going to slowly start to post the rest of our journey with what i have on my phone. Decompressing has been real. #appalachiantrail #thruhiker #atnobo2019 #hikertrash
2181739587495632928,B5HGJhxFaAg,5449861615,107,1574303647,"['#appalachiantrail', '#appalachianthruhike', '#atclassof2019', '#atnobo', '#atnobo2019', '#thruhike', '#optoutside', '#hikerhunger', '#hikertrash', '#appalachiantrail2019', '#hikerfeed', '#grief', '#posttraildepression']","We are closer to the anniversary of our start date than our summit date. The air has a new chill to it. Days are short. Our only steps each day are the ones between our cars and our destinations. I used a hair dryer this morning. We do dishes and pay bills and drive and cook with more than isobutane and run errands. And half of us is somewhere else.<br>.<br>The trail showed us how abundant Life can be. Then we return to what most refer to as ""real life"" ... But we only know it as a made-up game. A counterfeit. A placebo. Life isn't meant to be lived on nights and weekends. We are going to plan our next LASH on the AT again soon. We have unfinished business, and hearts that can no longer be satisfied by the life we left behind on 2/18/19 before the arch. It's true that the trail will ruin you. But we wouldn't trade it for anything. When people ask us I'd we would do it again, our answer is ""yes. I'd be there tommorow if I had the money for it today."" .<br>What adventures have you all planned to keep your head above water?<br>.<br>.<br>.<br>#appalachiantrail #appalachianthruhike #atclassof2019 #atnobo #atnobo2019 #thruhike #optoutside #hikerhunger #hikertrash #appalachiantrail2019 #hikerfeed #grief #posttraildepression"
2178546064110239750,B47wBpWHcAG,176654875,46,1573922950,"['#posttrailblues', '#hiketheat', '#appalachiantrail', '#atnobo2019', '#fortharrisonstatepark', '#indiana', '#indianapolis', '#hikeyourownhike', '#fallcreektrail', '#sunandsnow', '#thruhiker', '#winterhike', '#wherearethemountains']","Chattanooga ~ Britton Maroney <br>Went on my first hike post AT the other day. WEIRD. Where are the roots, switchbacks, mountains, white blazes, shelters and signs?? I hated not knowing where the trail lead. The mountains that should be before me were nonexistent. I crushed some miles. I was bored. Anticipating to come upon a shelter at any moment, it didn’t happen. My tramily would not be at this imaginary shelter. No bears. One deer. Three squirrels. I cried for the AT on the FCT as I hiked in the cold. I made oatmeal on a picnic table at a small open pavilion. Waiting for other hikers to show up. They never came. It doesn’t feel right to hike anywhere else. Like I’m betraying the AT or something haha. Oh well. Nothing compares to the AT and what it has done for me and others. I miss it daily. Love y’all. Be care! 🌲 <br>#posttrailblues #hiketheat #appalachiantrail #atnobo2019 #fortharrisonstatepark #indiana #indianapolis #hikeyourownhike #fallcreektrail #sunandsnow #thruhiker #winterhike #wherearethemountains"
2174261041315516247,B4shuW4lQ9X,9214722817,54,1573412135,"['#django', '#appalachiantrail', '#appalachiantrail2019', '#thruhike', '#hikertrash', '#maine', '#katahdin', '#at2019', '#atnobo2019', '#thetrek', '#whiteblaze', '#mtkatahdin', '#hyperlitemountaingear', '#djangoreinhardt']","It’s been one month since completing my thru hike of the Appalachian Trail. I still find it surreal to say that. It’s a struggle to assimilate back into civilization and I already yearn to be back in the woods. As I digest the last six months and three weeks, there are so many experiences to recall. I achieved feats of physical endurance I never knew I had in me. I pushed through some of the most trying times in my life both physically and mentally. I developed life-long friendships with people I had only known a short time. I experienced calm like never before. <br>I’m incredibly lucky to have taken this journey. <br>#django_on_the_trail #appalachiantrail #appalachiantrail2019 #thruhike #hikertrash #maine #katahdin #at2019 #atnobo2019 #thetrek #whiteblaze #mtkatahdin #hyperlitemountaingear #djangoreinhardt"
2165018211472803311,B4LsJezFoXv,27578991,78,1572310653,"['#hikertrash', '#hikerthings', '#washbucket', '#meow', '#atnobo2019', '#appalachiantrail', '#thruhike', '#ramennoodles', '#coldsoak', '#what', '#sistar']","Washbucket makes everything look delightful, she is a GEM. A GODDESS. And I am so incredibly grateful for the support, encouragement, unconditional love, reverence, and compassion she delivered to me and my shattered heart along this journey to the self... I honor you. I see you. I hear you. I feel you. I respect you on every level Washbucket. My fucking sistar yall!!!! #hikertrash #hikerthings #washbucket #meow #atnobo2019 #appalachiantrail #thruhike #ramennoodles #coldsoak #what #sistar"
2164055145796538704,B4IRLB_jxFQ,4992855226,138,1572195498,"['#hiking', '#appalachiantrail', '#hikes', '#womenoftheat', '#atthruhike', '#atNOBO2019', '#nature', '#naturalist', '#ecology', '#southernappalachia', '#tennessee', '#hiketennessee', '#hikegeorgia', '#mountainlaurel', '#diascorea', '#commelinaceae', '#hikevirginia', '#carolinas', '#northcarolinahikes', '#naturephotography', '#gastropods', '#gastropoda']","Snails of the Appalachian Trail-<br>.<br>Each hiker takes their journey at their own pace. Some view their hike as a feat of extreme athleticism, pushing their bodies to the limit to set the fastest known times. Others meander about, peeking inside flowers and moving snails out of foot traffic (I may have been the latter). One of these fellas traveled my arm for ~3 miles in Tennessee, gently rasping away. In these long days in the forests, I really came to appreciate their fluidity and expressions. .<br>.<br>These are portraits of some of the slowest hikers I ever encountered in the early mornings pacing across southern Appalachia. I wish them the best in their journey to Katahdin, Springer, or across the path to the next juicy leaf.<br>.<br>. .<br>.<br>#hiking #appalachiantrail #hikes #womenoftheat #atthruhike #atNOBO2019 #nature #naturalist #ecology #southernappalachia #tennessee #hiketennessee #hikegeorgia #mountainlaurel #diascorea #commelinaceae springermountain #hikevirginia #carolinas #northcarolinahikes  #naturephotography #gastropods #gastropoda"
2162895556618540360,B4EJgyahNVI,3734197,23,1572057264,"['#overmountainshelter', '#yellowmountaingap', '#appalachiantrail', '#at', '#roanhighlands', '#privy', '#privyviews', '#atsobo2019', '#atnobo2019', '#optoutside']","This may be the best spot on the AT to take a s—t! <br>No, best place to take a seat! 🚽 <br>#overmountainshelter #yellowmountaingap #appalachiantrail #at #roanhighlands #privy #privyviews #atsobo2019 #atnobo2019 #optoutside"
